Timestamp,Price,RSI,MACD_Hist,Volume_Ratio,BB_Lower,BB_Middle,BB_Upper,Confidence,Market_Condition,BandWalking_Risk,BandWalking_Score,BandWalking_Dir,Breakout_Type,Stage1_Pass,Stage2_Pass,Stage3_TrendFollow,Stage3_CounterTrend,Stage4_Result,Block_Reason
2025-10-19T20:25:00.000Z,3982.51,48.6,-0.62,0.3,3971.30,3985.14,3998.98,0.65,weakBearish,LOW,30,DOWN,BREAKOUT_REVERSAL,true,true,-,PRICE_NOT_IN_ZONE,NO_ENTRY,Price_3983_BBL3974_BBU3996
2025-10-19T20:30:00.000Z,3982.77,49.3,-0.20,0.4,3972.34,3984.25,3996.17,0.65,weakBearish,LOW,30,DOWN,BREAKOUT_REVERSAL,true,true,-,PRICE_NOT_IN_ZONE,NO_ENTRY,Price_3983_BBL3975_BBU3994
2025-10-19T20:35:00.000Z,3980.59,47.0,-0.04,0.4,3973.72,3983.28,3992.85,0.65,weakBearish,NONE,20,DOWN,BREAKOUT_REVERSAL,true,true,-,PRICE_NOT_IN_ZONE,NO_ENTRY,Price_3981_BBL3976_BBU3991
2025-10-19T20:40:00.000Z,3981.97,49.0,0.19,0.3,3975.26,3982.54,3989.83,0.45,weakBearish,NONE,0,DOWN,HEADFAKE,true,true,-,PRICE_NOT_IN_ZONE,NO_ENTRY,Price_3982_BBL3977_BBU3988
2025-10-19T20:45:00.000Z,3990.54,57.2,0.91,1.9,3974.81,3982.78,3990.76,0.65,ranging,NONE,10,NONE,HEADFAKE,true,true,-,SHORT_FAIL[RSI:false,Vol:true],NO_ENTRY,Counter_SHORT_RSI57_Vol1.9
2025-10-19T20:50:00.000Z,3992.40,58.8,1.44,1.3,3974.24,3983.02,3991.79,0.65,ranging,NONE,0,NONE,HEADFAKE,true,true,-,SHORT_FAIL[RSI:false,Vol:true],NO_ENTRY,Counter_SHORT_RSI59_Vol1.3
2025-10-19T20:55:00.000Z,3999.33,64.7,2.16,4.6,3972.45,3983.73,3995.01,0.65,ranging,NONE,15,NONE,HEADFAKE,true,true,-,SHORT_FAIL[RSI:false,Vol:true],NO_ENTRY,Counter_SHORT_RSI65_Vol4.6
2025-10-19T21:00:00.000Z,4001.72,66.7,2.69,1.6,3970.78,3984.51,3998.24,0.45,ranging,NONE,10,NONE,HEADFAKE,true,true,-,SHORT_OK,ENTRY_SHORT_COUNTER,
2025-10-19T21:05:00.000Z,3999.31,62.1,2.79,0.7,3969.96,3984.98,3999.99,0.65,weakBearish,NONE,0,NONE,HEADFAKE,true,true,-,SHORT_FAIL[RSI:false,Vol:true],NO_ENTRY,Counter_SHORT_RSI62_Vol0.7
2025-10-19T21:10:00.000Z,4001.77,62.8,2.84,2.5,3969.45,3986.02,4002.58,0.45,ranging,HIGH,70,UP,BREAKOUT_REVERSAL,true,true,LONG_OK,-,ENTRY_LONG_TREND,
2025-10-19T21:15:00.000Z,3993.47,52.7,2.15,0.7,3969.73,3986.54,4003.35,0.65,ranging,LOW,45,UP,BREAKOUT_REVERSAL,true,true,-,PRICE_NOT_IN_ZONE,NO_ENTRY,Price_3993_BBL3973_BBU4000
2025-10-19T21:20:00.000Z,3988.38,47.6,1.28,0.6,3970.07,3986.82,4003.56,0.65,ranging,NONE,25,UP,HEADFAKE,true,true,-,PRICE_NOT_IN_ZONE,NO_ENTRY,Price_3988_BBL3973_BBU4000
2025-10-19T21:25:00.000Z,3984.40,44.4,0.39,0.4,3970.31,3986.94,4003.57,0.65,ranging,NONE,25,NONE,HEADFAKE,true,true,-,PRICE_NOT_IN_ZONE,NO_ENTRY,Price_3984_BBL3974_BBU4000
2025-10-19T21:30:00.000Z,3986.77,47.8,-0.01,1.2,3970.45,3987.04,4003.64,0.65,ranging,NONE,25,NONE,HEADFAKE,true,true,-,PRICE_NOT_IN_ZONE,NO_ENTRY,Price_3987_BBL3974_BBU4000
2025-10-19T21:35:00.000Z,3990.72,51.6,-0.00,0.4,3970.79,3987.39,4003.99,0.85,weakBearish,NONE,25,NONE,HEADFAKE,true,true,-,PRICE_NOT_IN_ZONE,NO_ENTRY,Price_3991_BBL3974_BBU4001
2025-10-19T21:40:00.000Z,3990.04,51.4,-0.05,0.3,3971.13,3987.69,4004.26,0.65,weakBearish,NONE,25,NONE,HEADFAKE,true,true,-,PRICE_NOT_IN_ZONE,NO_ENTRY,Price_3990_BBL3974_BBU4001
2025-10-19T21:45:00.000Z,3987.68,48.7,-0.22,0.3,3972.39,3988.22,4004.06,0.45,weakBearish,NONE,25,NONE,HEADFAKE,true,true,-,PRICE_NOT_IN_ZONE,NO_ENTRY,Price_3988_BBL3976_BBU4001
2025-10-19T21:50:00.000Z,3988.00,49.5,-0.29,0.4,3973.80,3988.77,4003.75,0.45,weakBearish,NONE,25,NONE,HEADFAKE,true,true,-,PRICE_NOT_IN_ZONE,NO_ENTRY,Price_3988_BBL3977_BBU4001
2025-10-19T21:55:00.000Z,3995.98,57.5,0.20,0.8,3976.02,3989.84,4003.65,0.65,ranging,NONE,25,NONE,HEADFAKE,true,true,-,PRICE_NOT_IN_ZONE,NO_ENTRY,Price_3996_BBL3979_BBU4001
2025-10-19T22:00:00.000Z,3995.75,57.2,0.47,2.1,3977.73,3990.70,4003.68,0.65,ranging,LOW,40,NONE,HEADFAKE,true,true,-,PRICE_NOT_IN_ZONE,NO_ENTRY,Price_3996_BBL3980_BBU4001
2025-10-19T22:05:00.000Z,4002.34,62.9,1.05,1.0,3978.35,3991.70,4005.04,0.65,ranging,NONE,25,NONE,HEADFAKE,true,true,-,PRICE_NOT_IN_ZONE,NO_ENTRY,Price_4002_BBL3981_BBU4002
2025-10-19T22:10:00.000Z,4003.00,63.9,1.40,2.4,3979.15,3992.71,4006.26,0.65,ranging,NONE,15,NONE,HEADFAKE,true,true,-,PRICE_NOT_IN_ZONE,NO_ENTRY,Price_4003_BBL3982_BBU4004
2025-10-19T22:15:00.000Z,4013.96,71.2,2.26,1.9,3979.10,3994.38,4009.66,0.45,ranging,LOW,45,NONE,HEADFAKE,true,true,-,SHORT_OK,ENTRY_SHORT_COUNTER,
2025-10-19T22:20:00.000Z,4010.47,66.8,2.43,1.1,3980.10,3995.80,4011.50,0.45,ranging,NONE,25,NONE,HEADFAKE,true,true,-,SHORT_OK,ENTRY_SHORT_COUNTER,
2025-10-19T22:25:00.000Z,4014.40,68.9,2.65,1.4,3979.55,3996.99,4014.44,0.45,ranging,NONE,25,NONE,HEADFAKE,true,true,-,SHORT_OK,ENTRY_SHORT_COUNTER,
2025-10-19T22:30:00.000Z,4013.59,67.7,2.56,1.0,3979.33,3998.05,4016.78,0.45,weakBearish,NONE,25,NONE,HEADFAKE,true,true,-,SHORT_OK,ENTRY_SHORT_COUNTER,
2025-10-19T22:35:00.000Z,4018.32,70.5,2.65,1.6,3978.29,3999.00,4019.71,0.45,weakBearish,LOW,45,NONE,HEADFAKE,true,true,-,SHORT_OK,ENTRY_SHORT_COUNTER,
2025-10-19T22:40:00.000Z,4022.08,72.4,2.75,1.3,3977.00,4000.02,4023.04,0.45,ranging,LOW,35,NONE,HEADFAKE,true,true,-,SHORT_OK,ENTRY_SHORT_COUNTER,
2025-10-19T22:45:00.000Z,4023.23,72.7,2.66,2.1,3976.08,4001.22,4026.35,0.45,ranging,MEDIUM,50,NONE,HEADFAKE,true,true,-,-,NO_ENTRY,BandWalking_Block_Counter
2025-10-19T22:50:00.000Z,4020.19,67.9,2.19,1.8,3975.68,4002.14,4028.60,0.45,ranging,LOW,35,NONE,HEADFAKE,true,true,-,PRICE_NOT_IN_ZONE,NO_ENTRY,Price_4020_BBL3981_BBU4023
2025-10-19T22:55:00.000Z,4019.23,66.4,1.63,0.6,3976.28,4003.43,4030.57,0.65,weakBearish,NONE,25,NONE,HEADFAKE,true,true,-,PRICE_NOT_IN_ZONE,NO_ENTRY,Price_4019_BBL3982_BBU4025
2025-10-19T23:00:00.000Z,4009.05,53.5,0.45,2.7,3978.12,4004.46,4030.80,0.65,weakBullish,LOW,40,NONE,HEADFAKE,true,true,-,PRICE_NOT_IN_ZONE,NO_ENTRY,Price_4009_BBL3983_BBU4026
2025-10-19T23:05:00.000Z,4004.45,49.1,-0.69,0.7,3980.78,4005.46,4030.15,0.65,ranging,NONE,25,NONE,HEADFAKE,true,true,-,PRICE_NOT_IN_ZONE,NO_ENTRY,Price_4004_BBL3986_BBU4025
2025-10-19T23:10:00.000Z,4000.85,46.4,-1.69,2.8,3982.89,4006.17,4029.44,0.65,weakBullish,LOW,40,NONE,HEADFAKE,true,true,-,PRICE_NOT_IN_ZONE,NO_ENTRY,Price_4001_BBL3988_BBU4025
2025-10-19T23:15:00.000Z,3997.67,43.4,-2.46,0.6,3983.98,4006.51,4029.05,0.65,ranging,NONE,25,NONE,HEADFAKE,true,true,-,PRICE_NOT_IN_ZONE,NO_ENTRY,Price_3998_BBL3988_BBU4025
2025-10-19T23:20:00.000Z,3994.16,40.6,-3.09,0.5,3984.72,4006.72,4028.72,0.65,ranging,LOW,45,NONE,HEADFAKE,true,true,-,PRICE_NOT_IN_ZONE,NO_ENTRY,Price_3994_BBL3989_BBU4024
2025-10-19T23:25:00.000Z,3992.41,39.1,-3.47,0.4,3985.69,4006.96,4028.22,0.65,ranging,NONE,25,NONE,HEADFAKE,true,true,-,PRICE_NOT_IN_ZONE,NO_ENTRY,Price_3992_BBL3990_BBU4024
2025-10-19T23:30:00.000Z,3989.35,36.4,-3.78,0.5,3985.99,4007.02,4028.06,0.65,ranging,NONE,25,NONE,HEADFAKE,true,true,-,LONG_FAIL[RSI:false,Vol:true],NO_ENTRY,Counter_LONG_RSI36_Vol0.5
2025-10-19T23:35:00.000Z,3982.17,31.9,-4.28,1.7,3983.10,4006.33,4029.56,0.65,weakBullish,MEDIUM,65,DOWN,BREAKOUT_REVERSAL,true,true,-,-,NO_ENTRY,BandWalking_Block_Counter
2025-10-19T23:40:00.000Z,3974.32,27.4,-4.88,3.4,3978.47,4005.26,4032.05,0.65,weakBullish,HIGH,70,NONE,HEADFAKE,true,true,-,-,NO_ENTRY,BandWalking_Block_Counter
2025-10-19T23:45:00.000Z,3976.56,30.4,-4.87,0.8,3974.41,4003.97,4033.54,0.45,ranging,NONE,25,NONE,HEADFAKE,true,true,-,LONG_OK,ENTRY_LONG_COUNTER,
2025-10-19T23:50:00.000Z,3983.86,39.2,-4.14,0.8,3972.18,4003.02,4033.85,0.45,ranging,NONE,25,NONE,HEADFAKE,true,true,-,PRICE_NOT_IN_ZONE,NO_ENTRY,Price_3984_BBL3978_BBU4028
2025-10-19T23:55:00.000Z,3980.97,37.1,-3.66,0.3,3969.53,4001.37,4033.20,0.65,ranging,NONE,25,NONE,HEADFAKE,true,true,-,PRICE_NOT_IN_ZONE,NO_ENTRY,Price_3981_BBL3976_BBU4027
2025-10-20T00:00:00.000Z,3968.20,30.1,-3.97,1.5,3964.63,3999.25,4033.88,0.65,weakBullish,NONE,25,NONE,HEADFAKE,true,true,-,LONG_OK,ENTRY_LONG_COUNTER,
